2024-06-12 18-24-43:672 [dobot_api.py] servoj return data: 
2024-06-12 18-24-43:675 [dobot_api.py] servoj return data: 
2024-06-12 18-24-43:897 [dobot_api.py] servoj return data: 0,{},ServoJ(85.224413,-2.178972,91.810815,-0.437863,-97.942252,-97.428273,0.030000,gain=500);
2024-06-12 18-24-43:907 [dobot_api.py] servoj return data: 0,{},ServoJ(-83.732818,4.189289,-97.288344,9.133407,93.949591,94.400193,0.030000,gain=500);
2024-06-12 18-24-43:909 [dobot_api.py] servoj return data: 0,{},ServoJ(85.281950,-2.514165,92.029962,-0.673552,-97.846563,-97.338776,0.030000,gain=500);
2024-06-12 18-24-43:921 [dobot_api.py] servoj return data: 0,{},ServoJ(-83.810191,4.507940,-97.445278,9.267562,93.900831,94.345870,0.030000,gain=500);
2024-06-12 18-24-43:923 [dobot_api.py] servoj return data: 0,{},ServoJ(85.339487,-2.849358,92.249109,-0.909240,-97.750873,-97.249278,0.030000,gain=500);0,{},ServoJ(85.397025,-3.184551,92.468255,-1.144928,-97.655183,-97.159781,0.030000,gain=500);
2024-06-12 18-24-43:935 [dobot_api.py] servoj return data: 0,{},ServoJ(-83.887563,4.826591,-97.602212,9.401717,93.852070,94.291547,0.030000,gain=500);
2024-06-12 18-24-43:937 [dobot_api.py] servoj return data: 0,{},ServoJ(85.454562,-3.519744,92.687402,-1.380617,-97.559493,-97.070284,0.030000,gain=500);
2024-06-12 18-24-43:947 [dobot_api.py] servoj return data: 0,{},ServoJ(-83.964936,5.145242,-97.759146,9.535873,93.803310,94.237223,0.030000,gain=500);
2024-06-12 18-24-43:950 [dobot_api.py] servoj return data: 
2024-06-12 18-24-43:959 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.042309,5.463892,-97.916080,9.670028,93.754550,94.182900,0.030000,gain=500);
2024-06-12 18-24-43:961 [dobot_api.py] servoj return data: 0,{},ServoJ(85.512099,-3.854937,92.906549,-1.616305,-97.463803,-96.980786,0.030000,gain=500);
2024-06-12 18-24-43:971 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.119681,5.782543,-98.073014,9.804184,93.705789,94.128576,0.030000,gain=500);
2024-06-12 18-24-43:973 [dobot_api.py] servoj return data: 0,{},ServoJ(85.569636,-4.190130,93.125696,-1.851994,-97.368114,-96.891289,0.030000,gain=500);
2024-06-12 18-24-43:983 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.197054,6.101194,-98.229948,9.938339,93.657029,94.074253,0.030000,gain=500);
2024-06-12 18-24-43:985 [dobot_api.py] servoj return data: 0,{},ServoJ(85.627173,-4.525324,93.344843,-2.087682,-97.272424,-96.801792,0.030000,gain=500);
2024-06-12 18-24-43:995 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.274426,6.419845,-98.386882,10.072495,93.608268,94.019930,0.030000,gain=500);
2024-06-12 18-24-43:997 [dobot_api.py] servoj return data: 0,{},ServoJ(85.684711,-4.860517,93.563989,-2.323370,-97.176734,-96.712295,0.030000,gain=500);
2024-06-12 18-24-44:007 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.351799,6.738495,-98.543816,10.206650,93.559508,93.965606,0.030000,gain=500);
2024-06-12 18-24-44:009 [dobot_api.py] servoj return data: 0,{},ServoJ(85.742248,-5.195710,93.783136,-2.559059,-97.081044,-96.622797,0.030000,gain=500);
2024-06-12 18-24-44:018 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.429172,7.057146,-98.700750,10.340806,93.510748,93.911283,0.030000,gain=500);
2024-06-12 18-24-44:021 [dobot_api.py] servoj return data: 0,{},ServoJ(85.799785,-5.530903,94.002283,-2.794747,-96.985355,-96.533300,0.030000,gain=500);
2024-06-12 18-24-44:032 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.506544,7.375797,-98.857684,10.474961,93.461987,93.856960,0.030000,gain=500);
2024-06-12 18-24-44:034 [dobot_api.py] servoj return data: 0,{},ServoJ(85.857322,-5.866096,94.221430,-3.030436,-96.889665,-96.443803,0.030000,gain=500);
2024-06-12 18-24-44:043 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.583917,7.694448,-99.014618,10.609117,93.413227,93.802636,0.030000,gain=500);
2024-06-12 18-24-44:045 [dobot_api.py] servoj return data: 0,{},ServoJ(85.914859,-6.201289,94.440577,-3.266124,-96.793975,-96.354306,0.030000,gain=500);
2024-06-12 18-24-44:055 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.661289,8.013098,-99.171552,10.743272,93.364466,93.748313,0.030000,gain=500);
2024-06-12 18-24-44:057 [dobot_api.py] servoj return data: 0,{},ServoJ(85.972397,-6.536482,94.659723,-3.501812,-96.698285,-96.264808,0.030000,gain=500);
2024-06-12 18-24-44:067 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.738662,8.331749,-99.328486,10.877428,93.315706,93.693989,0.030000,gain=500);
2024-06-12 18-24-44:069 [dobot_api.py] servoj return data: 0,{},ServoJ(86.029934,-6.871675,94.878870,-3.737501,-96.602595,-96.175311,0.030000,gain=500);
2024-06-12 18-24-44:082 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.816035,8.650400,-99.485420,11.011583,93.266946,93.639666,0.030000,gain=500);
2024-06-12 18-24-44:084 [dobot_api.py] servoj return data: 0,{},ServoJ(86.087471,-7.206868,95.098017,-3.973189,-96.506906,-96.085814,0.030000,gain=500);0,{},ServoJ(86.145008,-7.542062,95.317164,-4.208878,-96.411216,-95.996317,0.030000,gain=500);
2024-06-12 18-24-44:098 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.893407,8.969051,-99.642354,11.145739,93.218185,93.585343,0.030000,gain=500);
2024-06-12 18-24-44:100 [dobot_api.py] servoj return data: 0,{},ServoJ(86.202545,-7.877255,95.536311,-4.444566,-96.315526,-95.906819,0.030000,gain=500);
2024-06-12 18-24-44:111 [dobot_api.py] servoj return data: 0,{},ServoJ(-84.970780,9.287701,-99.799288,11.279894,93.169425,93.531019,0.030000,gain=500);
2024-06-12 18-24-44:114 [dobot_api.py] servoj return data: 
2024-06-12 18-24-44:123 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.048153,9.606352,-99.956222,11.414050,93.120665,93.476696,0.030000,gain=500);
2024-06-12 18-24-44:125 [dobot_api.py] servoj return data: 0,{},ServoJ(86.260083,-8.212448,95.755457,-4.680254,-96.219836,-95.817322,0.030000,gain=500);
2024-06-12 18-24-44:135 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.125525,9.925003,-100.113156,11.548205,93.071904,93.422373,0.030000,gain=500);
2024-06-12 18-24-44:137 [dobot_api.py] servoj return data: 0,{},ServoJ(86.317620,-8.547641,95.974604,-4.915943,-96.124146,-95.727825,0.030000,gain=500);
2024-06-12 18-24-44:147 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.202898,10.243654,-100.270090,11.682361,93.023144,93.368049,0.030000,gain=500);
2024-06-12 18-24-44:149 [dobot_api.py] servoj return data: 0,{},ServoJ(86.375157,-8.882834,96.193751,-5.151631,-96.028457,-95.638328,0.030000,gain=500);
2024-06-12 18-24-44:158 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.280270,10.562304,-100.427024,11.816516,92.974383,93.313726,0.030000,gain=500);
2024-06-12 18-24-44:160 [dobot_api.py] servoj return data: 0,{},ServoJ(86.432694,-9.218027,96.412898,-5.387320,-95.932767,-95.548830,0.030000,gain=500);
2024-06-12 18-24-44:171 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.357643,10.880955,-100.583958,11.950672,92.925623,93.259402,0.030000,gain=500);
2024-06-12 18-24-44:173 [dobot_api.py] servoj return data: 0,{},ServoJ(86.490231,-9.553220,96.632045,-5.623008,-95.837077,-95.459333,0.030000,gain=500);
2024-06-12 18-24-44:183 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.435016,11.199606,-100.740892,12.084827,92.876863,93.205079,0.030000,gain=500);
2024-06-12 18-24-44:185 [dobot_api.py] servoj return data: 0,{},ServoJ(86.547768,-9.888413,96.851192,-5.858696,-95.741387,-95.369836,0.030000,gain=500);
2024-06-12 18-24-44:194 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.512388,11.518257,-100.897826,12.218982,92.828102,93.150756,0.030000,gain=500);
2024-06-12 18-24-44:196 [dobot_api.py] servoj return data: 0,{},ServoJ(86.605306,-10.223606,97.070338,-6.094385,-95.645697,-95.280338,0.030000,gain=500);
2024-06-12 18-24-44:207 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.589761,11.836907,-101.054760,12.353138,92.779342,93.096432,0.030000,gain=500);
2024-06-12 18-24-44:209 [dobot_api.py] servoj return data: 0,{},ServoJ(86.662843,-10.558800,97.289485,-6.330073,-95.550008,-95.190841,0.030000,gain=500);
2024-06-12 18-24-44:218 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.667133,12.155558,-101.211694,12.487293,92.730581,93.042109,0.030000,gain=500);
2024-06-12 18-24-44:220 [dobot_api.py] servoj return data: 0,{},ServoJ(86.720380,-10.893993,97.508632,-6.565762,-95.454318,-95.101344,0.030000,gain=500);
2024-06-12 18-24-44:231 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.744506,12.474209,-101.368628,12.621449,92.681821,92.987786,0.030000,gain=500);
2024-06-12 18-24-44:233 [dobot_api.py] servoj return data: 0,{},ServoJ(86.777917,-11.229186,97.727779,-6.801450,-95.358628,-95.011847,0.030000,gain=500);
2024-06-12 18-24-44:243 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.821879,12.792860,-101.525562,12.755604,92.633061,92.933462,0.030000,gain=500);
2024-06-12 18-24-44:246 [dobot_api.py] servoj return data: 0,{},ServoJ(86.835454,-11.564379,97.946926,-7.037138,-95.262938,-94.922349,0.030000,gain=500);
2024-06-12 18-24-44:256 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.899251,13.111510,-101.682496,12.889760,92.584300,92.879139,0.030000,gain=500);
2024-06-12 18-24-44:258 [dobot_api.py] servoj return data: 0,{},ServoJ(86.892992,-11.899572,98.166072,-7.272827,-95.167249,-94.832852,0.030000,gain=500);
2024-06-12 18-24-44:267 [dobot_api.py] servoj return data: 0,{},ServoJ(-85.976624,13.430161,-101.839430,13.023915,92.535540,92.824815,0.030000,gain=500);
2024-06-12 18-24-44:269 [dobot_api.py] servoj return data: 0,{},ServoJ(86.950529,-12.234765,98.385219,-7.508515,-95.071559,-94.743355,0.030000,gain=500);
2024-06-12 18-24-44:279 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.053997,13.748812,-101.996364,13.158071,92.486780,92.770492,0.030000,gain=500);
2024-06-12 18-24-44:282 [dobot_api.py] servoj return data: 
2024-06-12 18-24-44:291 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.131369,14.067463,-102.153298,13.292226,92.438019,92.716169,0.030000,gain=500);
2024-06-12 18-24-44:294 [dobot_api.py] servoj return data: 0,{},ServoJ(87.008066,-12.569958,98.604366,-7.744204,-94.975869,-94.653858,0.030000,gain=500);
2024-06-12 18-24-44:308 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.208742,14.386113,-102.310233,13.426382,92.389259,92.661845,0.030000,gain=500);
2024-06-12 18-24-44:310 [dobot_api.py] servoj return data: 0,{},ServoJ(87.065603,-12.905151,98.823513,-7.979892,-94.880179,-94.564360,0.030000,gain=500);
2024-06-12 18-24-44:320 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.286114,14.704764,-102.467167,13.560537,92.340498,92.607522,0.030000,gain=500);
2024-06-12 18-24-44:323 [dobot_api.py] servoj return data: 0,{},ServoJ(87.123140,-13.240344,99.042660,-8.215580,-94.784489,-94.474863,0.030000,gain=500);0,{},ServoJ(87.180678,-13.575538,99.261806,-8.451269,-94.688800,-94.385366,0.030000,gain=500);
2024-06-12 18-24-44:331 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.363487,15.023415,-102.624101,13.694693,92.291738,92.553199,0.030000,gain=500);
2024-06-12 18-24-44:334 [dobot_api.py] servoj return data: 
2024-06-12 18-24-44:343 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.440860,15.342066,-102.781035,13.828848,92.242978,92.498875,0.030000,gain=500);
2024-06-12 18-24-44:345 [dobot_api.py] servoj return data: 0,{},ServoJ(87.238215,-13.910731,99.480953,-8.686957,-94.593110,-94.295869,0.030000,gain=500);
2024-06-12 18-24-44:355 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.518232,15.660716,-102.937969,13.963004,92.194217,92.444552,0.030000,gain=500);
2024-06-12 18-24-44:357 [dobot_api.py] servoj return data: 0,{},ServoJ(87.295752,-14.245924,99.700100,-8.922645,-94.497420,-94.206371,0.030000,gain=500);
2024-06-12 18-24-44:367 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.595605,15.979367,-103.094903,14.097159,92.145457,92.390228,0.030000,gain=500);
2024-06-12 18-24-44:369 [dobot_api.py] servoj return data: 0,{},ServoJ(87.353289,-14.581117,99.919247,-9.158334,-94.401730,-94.116874,0.030000,gain=500);
2024-06-12 18-24-44:379 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.672978,16.298018,-103.251837,14.231315,92.096697,92.335905,0.030000,gain=500);
2024-06-12 18-24-44:381 [dobot_api.py] servoj return data: 0,{},ServoJ(87.410826,-14.916310,100.138394,-9.394022,-94.306040,-94.027377,0.030000,gain=500);
2024-06-12 18-24-44:391 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.750350,16.616669,-103.408771,14.365470,92.047936,92.281582,0.030000,gain=500);
2024-06-12 18-24-44:393 [dobot_api.py] servoj return data: 0,{},ServoJ(87.468364,-15.251503,100.357540,-9.629711,-94.210351,-93.937880,0.030000,gain=500);
2024-06-12 18-24-44:402 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.827723,16.935319,-103.565705,14.499626,91.999176,92.227258,0.030000,gain=500);
2024-06-12 18-24-44:404 [dobot_api.py] servoj return data: 0,{},ServoJ(87.525901,-15.586696,100.576687,-9.865399,-94.114661,-93.848382,0.030000,gain=500);
2024-06-12 18-24-44:414 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.905095,17.253970,-103.722639,14.633781,91.950415,92.172935,0.030000,gain=500);
2024-06-12 18-24-44:416 [dobot_api.py] servoj return data: 0,{},ServoJ(87.583438,-15.921889,100.795834,-10.101087,-94.018971,-93.758885,0.030000,gain=500);
2024-06-12 18-24-44:427 [dobot_api.py] servoj return data: 0,{},ServoJ(-86.982468,17.572621,-103.879573,14.767936,91.901655,92.118612,0.030000,gain=500);
2024-06-12 18-24-44:429 [dobot_api.py] servoj return data: 0,{},ServoJ(87.640975,-16.257082,101.014981,-10.336776,-93.923281,-93.669388,0.030000,gain=500);
2024-06-12 18-24-44:439 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.059841,17.891272,-104.036507,14.902092,91.852895,92.064288,0.030000,gain=500);
2024-06-12 18-24-44:441 [dobot_api.py] servoj return data: 0,{},ServoJ(87.698512,-16.592276,101.234128,-10.572464,-93.827592,-93.579891,0.030000,gain=500);
2024-06-12 18-24-44:451 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.137213,18.209922,-104.193441,15.036247,91.804134,92.009965,0.030000,gain=500);
2024-06-12 18-24-44:453 [dobot_api.py] servoj return data: 0,{},ServoJ(87.756050,-16.927469,101.453274,-10.808153,-93.731902,-93.490393,0.030000,gain=500);
2024-06-12 18-24-44:462 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.214586,18.528573,-104.350375,15.170403,91.755374,91.955641,0.030000,gain=500);
2024-06-12 18-24-44:465 [dobot_api.py] servoj return data: 0,{},ServoJ(87.813587,-17.262662,101.672421,-11.043841,-93.636212,-93.400896,0.030000,gain=500);
2024-06-12 18-24-44:475 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.291958,18.847224,-104.507309,15.304558,91.706613,91.901318,0.030000,gain=500);
2024-06-12 18-24-44:477 [dobot_api.py] servoj return data: 0,{},ServoJ(87.871124,-17.597855,101.891568,-11.279529,-93.540522,-93.311399,0.030000,gain=500);
2024-06-12 18-24-44:487 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.369331,19.165875,-104.664243,15.438714,91.657853,91.846995,0.030000,gain=500);
2024-06-12 18-24-44:489 [dobot_api.py] servoj return data: 0,{},ServoJ(87.928661,-17.933048,102.110715,-11.515218,-93.444832,-93.221901,0.030000,gain=500);
2024-06-12 18-24-44:501 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.446704,19.484525,-104.821177,15.572869,91.609093,91.792671,0.030000,gain=500);
2024-06-12 18-24-44:503 [dobot_api.py] servoj return data: 0,{},ServoJ(87.986198,-18.268241,102.329862,-11.750906,-93.349143,-93.132404,0.030000,gain=500);0,{},ServoJ(88.043735,-18.603434,102.549009,-11.986595,-93.253453,-93.042907,0.030000,gain=500);
2024-06-12 18-24-44:514 [dobot_api.py] servoj return data: 
2024-06-12 18-24-44:516 [dobot_api.py] servoj return data: 0,{},ServoJ(88.101273,-18.938627,102.768155,-12.222283,-93.157763,-92.953410,0.030000,gain=500);
2024-06-12 18-24-44:531 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.524076,19.803176,-104.978111,15.707025,91.560332,91.738348,0.030000,gain=500);0,{},ServoJ(-87.601449,20.121827,-105.135045,15.841180,91.511572,91.684025,0.030000,gain=500);
2024-06-12 18-24-44:533 [dobot_api.py] servoj return data: 0,{},ServoJ(88.158810,-19.273820,102.987302,-12.457971,-93.062073,-92.863912,0.030000,gain=500);
2024-06-12 18-24-44:543 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.678822,20.440478,-105.291979,15.975336,91.462812,91.629701,0.030000,gain=500);
2024-06-12 18-24-44:545 [dobot_api.py] servoj return data: 0,{},ServoJ(88.216347,-19.609014,103.206449,-12.693660,-92.966383,-92.774415,0.030000,gain=500);
2024-06-12 18-24-44:556 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.756194,20.759128,-105.448913,16.109491,91.414051,91.575378,0.030000,gain=500);
2024-06-12 18-24-44:558 [dobot_api.py] servoj return data: 0,{},ServoJ(88.273884,-19.944207,103.425596,-12.929348,-92.870694,-92.684918,0.030000,gain=500);
2024-06-12 18-24-44:567 [dobot_api.py] servoj return data: 
2024-06-12 18-24-44:570 [dobot_api.py] servoj return data: 0,{},ServoJ(88.331421,-20.279400,103.644743,-13.165037,-92.775004,-92.595421,0.030000,gain=500);
2024-06-12 18-24-44:583 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.833567,21.077779,-105.605847,16.243647,91.365291,91.521054,0.030000,gain=500);0,{},ServoJ(-87.910939,21.396430,-105.762781,16.377802,91.316530,91.466731,0.030000,gain=500);
2024-06-12 18-24-44:585 [dobot_api.py] servoj return data: 0,{},ServoJ(88.388959,-20.614593,103.863889,-13.400725,-92.679314,-92.505923,0.030000,gain=500);
2024-06-12 18-24-44:595 [dobot_api.py] servoj return data: 0,{},ServoJ(-87.988312,21.715081,-105.919715,16.511958,91.267770,91.412408,0.030000,gain=500);
2024-06-12 18-24-44:597 [dobot_api.py] servoj return data: 0,{},ServoJ(88.446496,-20.949786,104.083036,-13.636413,-92.583624,-92.416426,0.030000,gain=500);
2024-06-12 18-24-44:607 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.065685,22.033731,-106.076649,16.646113,91.219010,91.358084,0.030000,gain=500);
2024-06-12 18-24-44:609 [dobot_api.py] servoj return data: 0,{},ServoJ(88.504033,-21.284979,104.302183,-13.872102,-92.487934,-92.326929,0.030000,gain=500);
2024-06-12 18-24-44:619 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.143057,22.352382,-106.233583,16.780269,91.170249,91.303761,0.030000,gain=500);
2024-06-12 18-24-44:621 [dobot_api.py] servoj return data: 0,{},ServoJ(88.561570,-21.620172,104.521330,-14.107790,-92.392245,-92.237432,0.030000,gain=500);
2024-06-12 18-24-44:631 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.220430,22.671033,-106.390517,16.914424,91.121489,91.249438,0.030000,gain=500);
2024-06-12 18-24-44:633 [dobot_api.py] servoj return data: 0,{},ServoJ(88.619107,-21.955365,104.740477,-14.343479,-92.296555,-92.147934,0.030000,gain=500);
2024-06-12 18-24-44:643 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.297802,22.989684,-106.547451,17.048580,91.072728,91.195114,0.030000,gain=500);
2024-06-12 18-24-44:645 [dobot_api.py] servoj return data: 0,{},ServoJ(88.676645,-22.290558,104.959623,-14.579167,-92.200865,-92.058437,0.030000,gain=500);
2024-06-12 18-24-44:655 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.375175,23.308334,-106.704385,17.182735,91.023968,91.140791,0.030000,gain=500);
2024-06-12 18-24-44:657 [dobot_api.py] servoj return data: 0,{},ServoJ(88.734182,-22.625752,105.178770,-14.814855,-92.105175,-91.968940,0.030000,gain=500);
2024-06-12 18-24-44:667 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.452548,23.626985,-106.861319,17.316891,90.975208,91.086467,0.030000,gain=500);
2024-06-12 18-24-44:669 [dobot_api.py] servoj return data: 0,{},ServoJ(88.791719,-22.960945,105.397917,-15.050544,-92.009486,-91.879443,0.030000,gain=500);
2024-06-12 18-24-44:679 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.529920,23.945636,-107.018253,17.451046,90.926447,91.032144,0.030000,gain=500);
2024-06-12 18-24-44:681 [dobot_api.py] servoj return data: 0,{},ServoJ(88.849256,-23.296138,105.617064,-15.286232,-91.913796,-91.789945,0.030000,gain=500);
2024-06-12 18-24-44:691 [dobot_api.py] servoj return data: 0,{},ServoJ(-88.607293,24.264287,-107.175187,17.585201,90.877687,90.977821,0.030000,gain=500);
2024-06-12 18-24-44:693 [dobot_api.py] servoj return data: 0,{},ServoJ(88.906793,-23.631331,105.836211,-15.521921,-91.818106,-91.700448,0.030000,gain=500);
